chrom,chromStart,chromEnd,symbol,cell,rep,score,strand
chr7,77634407,77634468,PTPN12,THP,A,4.90295103498887,+
chr7,102444128,102444181,ORAI2,THP,A,4.90295103498887,+
chr7,74320318,74320346,CLIP2,THP,A,4.90295103498887,+
chr7,27649467,27649558,HIBADH,THP,A,9.6779234254726,-
chr7,105628976,105629015,ATXN7L1,THP,A,9.6779234254726,-
chr7,105629015,105629049,ATXN7L1,THP,A,9.6779234254726,-
chr7,92729016,92729115,CDK6,THP,A,4.90295103498887,-
chr7,75588744,75588842,HIP1,THP,A,4.90295103498887,-
chr7,2294209,2294295,SNX8,THP,A,4.90295103498887,-
chr7,26800465,26800523,SKAP2,THP,A,4.90295103498887,-
chr7,74237139,74237148,RFC2,THP,A,4.90295103498887,-
chr8,119881902,119881913,DEPTOR,THP,A,14.6670431202189,+
chr8,127869093,127869183,PVT1,THP,A,4.90295103498887,+
chr8,66731492,66731567,SGK3,THP,A,4.90295103498887,+
chr8,66729995,66730062,SGK3,THP,A,4.90295103498887,+
chr8,43005789,43005832,HOOK3,THP,A,4.90295103498887,+
chr8,123803314,123803334,FAM91A1,THP,A,4.90295103498887,+
chr8,140629029,140629115,AGO2,THP,A,9.6779234254726,-
chr8,104548865,104548994,LRP12,THP,A,4.90295103498887,-
chr8,123393453,123393577,ATAD2,THP,A,4.90295103498887,-
chr8,54081463,54081550,LYPLA1,THP,A,4.90295103498887,-
chr8,140628843,140628880,AGO2,THP,A,4.90295103498887,-
chr9,129126027,129126100,PTPA,THP,A,4.90295103498887,+
chr9,94259961,94260026,ZNF169,THP,A,4.90295103498887,+
chr9,121151159,121151195,CNTRL,THP,A,4.90295103498887,+
chr9,277373,277405,DOCK8,THP,A,4.90295103498887,+
chr9,35561774,35561798,RUSC2,THP,A,4.90295103498887,+
chrX,45112028,45112133,KDM6A,THP,A,4.90295103498887,+
chrX,24158606,24158625,ZFX,THP,A,4.90295103498887,+
chrX,120225304,120225431,NKAPP1,THP,A,4.90295103498887,-
chrX,113787973,113788077,XACT,THP,A,4.90295103498887,-
chrX,30827640,30827731,TAB3,THP,A,4.90295103498887,-
chrX,77624613,77624684,ATRX,THP,A,4.90295103498887,-
chrX,20226179,20226234,RPS6KA3,THP,A,4.90295103498887,-
chrM,14454,14508,MT-ND6,THP,A,400,-
chr6,71306704,71306786,OGFRL1,THP,A,46.8969835096717,+
chr1,150386307,150386327,RPRD2,THP,A,19.1663289897242,+
chr1,27404581,27404618,WASF2,THP,A,19.1663289897242,-
chr8,22250622,22250690,POLR3D,THP,A,19.1663289897242,+
chr12,93409608,93409651,UBE2N,THP,A,36.9363664547692,-
chr1,155947342,155947364,ARHGEF2,THP,A,14.456911462835,-
chr10,810110,810167,LARP4B,THP,A,20.3948135119581,-
chr11,57775203,57775229,CTNND1,THP,A,14.456911462835,+
chr12,45905619,45905714,ARID2,THP,A,14.456911462835,+
chr12,109451193,109451285,KCTD10,THP,A,14.456911462835,-
chr14,102150389,102150474,WDR20,THP,A,14.456911462835,+
chr5,132877378,132877485,AFF4,THP,A,14.456911462835,-
chr5,100808537,100808612,ST8SIA4,THP,A,14.456911462835,-
chr15,76342333,76342450,ISL2,THP,A,17.0527869126094,+
chr20,45326315,45326388,SDC4,THP,A,17.0527869126094,-
chr17,49296441,49296529,ZNF652,THP,A,23.6275482985906,-
chr1,70166282,70166392,LRRC40,THP,A,9.70567003581656,-
chr1,21019883,21019964,EIF4G3,THP,A,9.70567003581656,-
chr1,205603411,205603472,ELK4,THP,A,9.70567003581656,-
chr1,1318199,1318242,AL139287.1,THP,A,9.70567003581656,-
chr1,77571271,77571288,AC118549.1,THP,A,9.70567003581656,-
chr10,21540691,21540779,MLLT10,THP,A,9.70567003581656,+
chr10,14573650,14573751,FAM107B,THP,A,20.2914431385331,-
chr10,92453614,92453672,IDE,THP,A,9.70567003581656,-
chr11,45989621,45989696,PHF21A,THP,A,9.70567003581656,-
chr12,42528400,42528458,PRICKLE1,THP,A,20.2914431385331,-
chr12,123311403,123311478,SBNO1,THP,A,9.70567003581656,-
chr12,132753683,132753687,ANKLE2,THP,A,9.70567003581656,-
chr16,58581443,58581520,CNOT1,THP,A,9.70567003581656,-
chr17,30729127,30729153,SUZ12P1,THP,A,9.70567003581656,+
chr19,19330837,19330892,MAU2,THP,A,9.70567003581656,+
chr19,32612384,32612522,ANKRD27,THP,A,9.70567003581656,-
chr19,9824189,9824240,FBXL12,THP,A,9.70567003581656,-
chr2,20264428,20264571,PUM2,THP,A,9.70567003581656,-
chr3,190631803,190631826,IL1RAP,THP,A,9.70567003581656,+
chr3,47981280,47981448,MAP4,THP,A,9.70567003581656,-
chr3,18415513,18415585,SATB1,THP,A,9.70567003581656,-
chr4,84947478,84947518,WDFY3,THP,A,9.70567003581656,-
chr5,178556922,178556993,COL23A1,THP,A,9.70567003581656,-
chr5,59770993,59771030,PDE4D,THP,A,9.70567003581656,-
chr6,117561434,117561551,GOPC,THP,A,19.1670689411454,-
chr7,158666686,158666767,NCAPG2,THP,A,9.70567003581656,-
chr8,38256272,38256386,DDHD2,THP,A,9.70567003581656,+
chr1,154550013,154550061,UBE2Q1,THP,A,16.9491950521865,-
chr8,38035651,38035664,EIF4EBP1,THP,A,16.9491950521865,+
chrX,65740673,65740711,MSN,THP,A,400,+
chr12,46243244,46243318,SLC38A1,THP,A,14.2313952674638,-
chr14,102600091,102600156,RCOR1,THP,A,14.2313952674638,+
chr19,49625858,49625911,PRR12,THP,A,14.2313952674638,+
chr22,44028980,44029064,PARVB,THP,A,14.2313952674638,+
chr3,33406169,33406233,UBP1,THP,A,14.2313952674638,-
chr6,85608518,85608639,SYNCRIP,THP,A,36.4217505694416,-
chr6,75253387,75253473,TMEM30A,THP,A,18.9673824477627,-
chr8,128015637,128015685,PVT1,THP,A,20.0846951606039,+
chr11,62852436,62852506,SNHG1,THP,A,23.3178549236262,-
chr14,105049771,105049793,GPR132,THP,A,23.3178549236262,-
chr9,131276441,131276542,FAM78A,THP,A,39.4349790716547,-
chr1,93360830,93360879,DR1,THP,A,16.7420815496859,+
chr1,32313103,32313221,HDAC1,THP,A,4.66569807739187,+
chr1,241887603,241887688,EXO1,THP,A,4.66569807739187,+
chr1,211288147,211288208,RCOR3,THP,A,4.66569807739187,+
chr1,212341780,212341817,PPP2R5A,THP,A,4.66569807739187,+
chr1,155439323,155439396,ASH1L,THP,A,9.49641058214367,-
chr1,52454283,52454412,TUT4,THP,A,4.66569807739187,-
chr1,184859081,184859203,FAM129A,THP,A,4.66569807739187,-
chr1,226264020,226264130,LIN9,THP,A,4.66569807739187,-
chr1,119070669,119070779,WARS2,THP,A,4.66569807739187,-
chr1,110321301,110321380,RBM15-AS1,THP,A,4.66569807739187,-
chr1,235742615,235742686,LYST,THP,A,4.66569807739187,-
chr1,156330769,156330808,CCT3,THP,A,4.66569807739187,-
chr1,112925387,112925411,SLC16A1,THP,A,4.66569807739187,-
chr1,235457133,235457154,B3GALNT2,THP,A,4.66569807739187,-
chr10,35491577,35491692,CCNY,THP,A,4.66569807739187,+
chr10,92325654,92325732,MARCH5,THP,A,4.66569807739187,+
chr10,119575488,119575530,TIAL1,THP,A,13.9894914285458,-
chr10,32338816,32338868,EPC1,THP,A,9.49641058214367,-
chr10,92550105,92550200,IDE,THP,A,4.66569807739187,-
chr10,72167712,72167755,ASCC1,THP,A,4.66569807739187,-
chr11,46377922,46378047,DGKZ,THP,A,18.7537200986837,+
chr11,67140779,67140883,KDM2A,THP,A,4.66569807739187,+
chr11,63863939,63864036,MARK2,THP,A,4.66569807739187,+
chr11,75965257,75965344,UVRAG,THP,A,4.66569807739187,+
chr11,17355825,17355878,NCR3LG1,THP,A,4.66569807739187,+
chr11,122657258,122657293,UBASH3B,THP,A,4.66569807739187,+
chr11,95069825,95069852,SRSF8,THP,A,4.66569807739187,+
chr11,47723564,47723656,FNBP4,THP,A,4.66569807739187,-
chr11,78215460,78215510,GAB2,THP,A,4.66569807739187,-
chr12,45784180,45784264,ARID2,THP,A,26.4435648184107,+
chr12,32301630,32301772,BICD1,THP,A,4.66569807739187,+
chr12,112496076,112496184,PTPN11,THP,A,4.66569807739187,+
chr12,98672126,98672225,APAF1,THP,A,4.66569807739187,+
chr12,122571350,122571433,KNTC1,THP,A,4.66569807739187,+
chr12,872455,872500,WNK1,THP,A,4.66569807739187,+
chr12,98663975,98663998,APAF1,THP,A,4.66569807739187,+
chr12,12754976,12754987,APOLD1,THP,A,4.66569807739187,+
chr12,57383245,57383338,R3HDM2,THP,A,13.9894914285458,-
chr12,89644321,89644401,ATP2B1,THP,A,4.66569807739187,-
chr13,48251402,48251483,ITM2B,THP,A,4.66569807739187,+
chr13,31324736,31324805,B3GLCT,THP,A,4.66569807739187,+
chr13,45232586,45232641,GTF2F2,THP,A,4.66569807739187,+
chr13,72936253,72936280,PIBF1,THP,A,4.66569807739187,+
chr13,95233593,95233717,ABCC4,THP,A,4.66569807739187,-
chr13,46133595,46133664,LCP1,THP,A,4.66569807739187,-
chr14,89584342,89584420,FOXN3,THP,A,18.7537200986837,-
chr14,70515736,70515841,AL357153.2,THP,A,4.66569807739187,-
chr14,89355233,89355296,FOXN3,THP,A,4.66569807739187,-
chr14,45241165,45241217,MIS18BP1,THP,A,4.66569807739187,-
chr15,25703343,25703418,ATP10A,THP,A,4.66569807739187,-
chr15,58722786,58722852,ADAM10,THP,A,4.66569807739187,-
chr15,58722487,58722516,ADAM10,THP,A,4.66569807739187,-
chr16,47647103,47647205,PHKB,THP,A,4.66569807739187,+
chr16,1753417,1753508,MAPK8IP3,THP,A,4.66569807739187,+
chr16,19780048,19780082,IQCK,THP,A,4.66569807739187,+
chr16,23841187,23841207,PRKCB,THP,A,4.66569807739187,+
chr16,70247243,70247306,EXOSC6,THP,A,9.49641058214367,-
chr16,47135850,47135984,NETO2,THP,A,4.66569807739187,-
chr16,12726749,12726838,CPPED1,THP,A,4.66569807739187,-
chr16,87864443,87864476,SLC7A5,THP,A,4.66569807739187,-
chr17,47658526,47658569,KPNB1,THP,A,18.7537200986837,+
chr17,17804627,17804733,RAI1,THP,A,9.49641058214367,+
chr17,4869867,4869910,MINK1,THP,A,9.49641058214367,+
chr17,20875708,20875786,CCDC144NL-AS1,THP,A,4.66569807739187,+
chr17,39536481,39536558,CDK12,THP,A,4.66569807739187,+
chr17,20178026,20178090,SPECC1,THP,A,4.66569807739187,+
chr17,61176030,61176051,BCAS3,THP,A,4.66569807739187,+
chr17,2199400,2199567,SMG6,THP,A,4.66569807739187,-
chr17,40024477,40024604,MED24,THP,A,4.66569807739187,-
chr17,42211133,42211230,STAT5B,THP,A,4.66569807739187,-
chr17,62016233,62016304,MED13,THP,A,4.66569807739187,-
chr17,29781838,29781905,SSH2,THP,A,4.66569807739187,-
chr17,39278989,39279055,FBXL20,THP,A,4.66569807739187,-
chr17,47455691,47455754,MRPL45P2,THP,A,4.66569807739187,-
chr17,61836647,61836707,BRIP1,THP,A,4.66569807739187,-
chr17,61825539,61825583,BRIP1,THP,A,4.66569807739187,-
chr17,49332199,49332209,ZNF652,THP,A,4.66569807739187,-
chr18,26307302,26307397,TAF4B,THP,A,9.49641058214367,+
chr18,9207676,9207765,ANKRD12,THP,A,9.49641058214367,+
chr18,26306730,26306787,TAF4B,THP,A,4.66569807739187,+
chr18,59333761,59333835,LMAN1,THP,A,4.66569807739187,-
chr19,38931530,38931573,MRPS12,THP,A,9.49641058214367,+
chr19,1947095,1947200,CSNK1G2,THP,A,4.66569807739187,+
chr19,32481372,32481476,DPY19L3,THP,A,4.66569807739187,+
chr19,52567432,52567498,ZNF701,THP,A,4.66569807739187,+
chr19,7533925,7533974,MCOLN1,THP,A,4.66569807739187,+
chr19,43589586,43589728,IRGQ,THP,A,13.9894914285458,-
chr19,40455943,40456027,BLVRB,THP,A,9.49641058214367,-
chr19,5601059,5601149,SAFB2,THP,A,4.66569807739187,-
chr19,21296091,21296174,ZNF708,THP,A,4.66569807739187,-
chr19,7195585,7195650,INSR,THP,A,4.66569807739187,-
chr19,16438605,16438617,EPS15L1,THP,A,4.66569807739187,-
chr2,99204073,99204188,AC079447.1,THP,A,9.49641058214367,+
chr2,42176763,42176863,EML4,THP,A,4.66569807739187,+
chr2,171947241,171947340,HAT1,THP,A,4.66569807739187,+
chr2,171949134,171949227,HAT1,THP,A,4.66569807739187,+
chr2,47408698,47408784,MSH2,THP,A,4.66569807739187,+
chr2,168770951,168771024,CERS6,THP,A,4.66569807739187,+
chr2,28794780,28794846,PPP1CB,THP,A,4.66569807739187,+
chr2,32399079,32399093,BIRC6,THP,A,4.66569807739187,+
chr2,183038106,183038264,NCKAP1,THP,A,4.66569807739187,-
chr2,135521485,135521594,ZRANB3,THP,A,4.66569807739187,-
chr2,24277776,24277871,ITSN2,THP,A,4.66569807739187,-
chr2,159707935,159708002,AC009961.1,THP,A,4.66569807739187,-
chr2,177230457,177230477,NFE2L2,THP,A,4.66569807739187,-
chr20,32392159,32392179,ASXL1,THP,A,18.7537200986837,+
chr20,45003004,45003091,STK4,THP,A,9.49641058214367,+
chr20,38477969,38478079,RALGAPB,THP,A,4.66569807739187,+
chr20,21375026,21375066,XRN2,THP,A,4.66569807739187,+
chr20,63923654,63923669,DNAJC5,THP,A,4.66569807739187,+
chr20,47278963,47278992,ZMYND8,THP,A,9.49641058214367,-
chr21,21074316,21074422,NCAM2,THP,A,4.66569807739187,+
chr21,16583237,16583309,MIR99AHG,THP,A,4.66569807739187,+
chr22,37948895,37948992,"NA",THP,A,9.49641058214367,+
chr22,37855997,37856058,EIF3L,THP,A,9.49641058214367,+
chr22,26708106,26708180,MIATNB,THP,A,4.66569807739187,+
chr22,46066208,46066276,MIRLET7BHG,THP,A,4.66569807739187,+
chr22,42517519,42517548,RRP7A,THP,A,9.49641058214367,-
chr22,29763263,29763305,ZMAT5,THP,A,4.66569807739187,-
chr22,31711475,31711504,PRR14L,THP,A,4.66569807739187,-
chr3,179697532,179697631,USP13,THP,A,4.66569807739187,+
chr3,36448203,36448273,STAC,THP,A,4.66569807739187,+
chr3,48924374,48924387,ARIH2,THP,A,4.66569807739187,+
chr3,47669473,47669611,SMARCC1,THP,A,9.49641058214367,-
chr3,185763555,185763683,IGF2BP2,THP,A,4.66569807739187,-
chr3,71158248,71158324,FOXP1|AC097634.4,THP,A,4.66569807739187,-
chr3,139378356,139378419,COPB2,THP,A,4.66569807739187,-
chr3,122484651,122484706,KPNA1,THP,A,4.66569807739187,-
chr3,52605154,52605194,PBRM1,THP,A,4.66569807739187,-
chr3,177070741,177070779,TBL1XR1,THP,A,4.66569807739187,-
chr4,70987497,70987519,MOB1B,THP,A,9.49641058214367,+
chr4,26366373,26366469,RBPJ,THP,A,4.66569807739187,+
chr4,25385955,25385986,ANAPC4,THP,A,4.66569807739187,+
chr4,40497532,40497637,RBM47,THP,A,9.49641058214367,-
chr4,118326939,118327022,PRSS12,THP,A,4.66569807739187,-
chr4,17487750,17487801,QDPR,THP,A,4.66569807739187,-
chr4,39955081,39955128,PDS5A,THP,A,4.66569807739187,-
chr4,39882074,39882098,PDS5A,THP,A,4.66569807739187,-
chr5,57206373,57206423,GPBP1,THP,A,4.66569807739187,+
chr5,65556073,65556148,CENPK,THP,A,13.9894914285458,-
chr5,172119860,172119996,STK10,THP,A,4.66569807739187,-
chr5,79497595,79497666,HOMER1,THP,A,4.66569807739187,-
chr6,148347904,148348074,SASH1,THP,A,4.66569807739187,+
chr6,116173653,116173737,NT5DC1,THP,A,4.66569807739187,+
chr6,87223578,87223656,ZNF292,THP,A,4.66569807739187,+
chr6,156851043,156851115,ARID1B,THP,A,4.66569807739187,+
chr6,15301466,15301503,JARID2,THP,A,4.66569807739187,+
chr6,11357545,11357638,NEDD9,THP,A,4.66569807739187,-
chr6,79053991,79054058,PHIP,THP,A,4.66569807739187,-
chr6,87554481,87554519,RARS2,THP,A,4.66569807739187,-
chr7,18668703,18668808,HDAC9,THP,A,9.49641058214367,+
chr7,66667764,66667860,AC006001.2,THP,A,4.66569807739187,+
chr7,76403614,76403699,ZP3,THP,A,4.66569807739187,+
chr7,92019709,92019785,AKAP9,THP,A,4.66569807739187,+
chr7,45018327,45018368,CCM2,THP,A,4.66569807739187,+
chr7,127854676,127854702,SND1,THP,A,4.66569807739187,+
chr7,132872950,132873032,CHCHD3,THP,A,4.66569807739187,-
chr7,75734036,75734090,HIP1,THP,A,4.66569807739187,-
chr8,47280230,47280344,SPIDR,THP,A,9.49641058214367,+
chr8,123803334,123803372,FAM91A1,THP,A,4.66569807739187,+
chr8,33460283,33460423,FUT10,THP,A,9.49641058214367,-
chr8,120803026,120803127,SNTB1,THP,A,4.66569807739187,-
chr8,23040539,23040617,TNFRSF10B,THP,A,4.66569807739187,-
chr8,29232204,29232273,KIF13B,THP,A,4.66569807739187,-
chr8,123322000,123322038,ATAD2,THP,A,4.66569807739187,-
chr8,140628880,140628912,AGO2,THP,A,4.66569807739187,-
chr8,42010005,42010036,KAT6A,THP,A,4.66569807739187,-
chr9,131196153,131196192,NUP214,THP,A,9.49641058214367,+
chr9,309903,309974,DOCK8,THP,A,4.66569807739187,+
chr9,112812256,112812325,SNX30,THP,A,4.66569807739187,+
chr9,92553695,92553740,CENPP,THP,A,4.66569807739187,+
chr9,123826392,123826417,DENND1A,THP,A,18.7537200986837,-
chr9,123892960,123893027,DENND1A,THP,A,4.66569807739187,-
chr9,86313677,86313723,TUT7,THP,A,4.66569807739187,-
chr9,85685342,85685376,AGTPBP1,THP,A,4.66569807739187,-
chrX,154443018,154443051,GDI1,THP,A,18.7537200986837,+
chrX,134478565,134478602,HPRT1,THP,A,4.66569807739187,+
chrX,134478602,134478636,HPRT1,THP,A,4.66569807739187,+
chrX,45747030,45747044,hsa-mir-222,THP,A,18.7537200986837,-
chrX,74586792,74586848,RLIM,THP,A,9.49641058214367,-
chrX,19867302,19867452,SH3KBP1,THP,A,4.66569807739187,-
chrX,74586848,74586917,RLIM,THP,A,4.66569807739187,-
chrX,101043215,101043274,TRMT2B,THP,A,4.66569807739187,-
chrX,130160851,130160895,AIFM1,THP,A,4.66569807739187,-
chrY,18954071,18954169,TTTY14,THP,A,4.66569807739187,-
chr8,27459050,27459137,PTK2B,THP,A,45.5605251966832,+
chr5,98855690,98855836,CHD1,THP,A,19.8779480373667,-
chr5,139476136,139476152,TMEM173,THP,A,16.6384988115383,-
chr12,71661549,71661587,ZFC3H1,THP,A,29.463113435583,-
chr18,710148,710172,ENOSF1,THP,A,18.5242188721062,-
chr2,69325983,69326122,GFPT1,THP,A,18.5242188721062,-
chr3,4675473,4675571,ITPR1,THP,A,18.5242188721062,+
chr12,2803479,2803538,FKBP4,THP,A,32.5832596663236,+
chr1,154219925,154219938,C1orf43,THP,A,14.0294155822347,-
chr11,116880668,116880789,SIK3,THP,A,14.0294155822347,-
chr12,68839803,68839884,MDM2,THP,A,14.0294155822347,+
chr19,938670,938718,ARID3A,THP,A,14.0294155822347,+
chr19,43523520,43523590,ETHE1,THP,A,14.0294155822347,-
chr20,35777637,35777672,PHF20,THP,A,14.0294155822347,+
chr20,35728845,35728916,RBM39,THP,A,14.0294155822347,-
chr6,75653486,75653602,SENP6,THP,A,14.0294155822347,+
chr6,41935222,41935308,CCND3,THP,A,58.0060041768861,-
chr7,152411905,152412016,KMT2C,THP,A,14.0294155822347,-
chr9,124413907,124413911,PSMB7,THP,A,14.0294155822347,-
chr11,791432,791562,SLC25A22,THP,A,16.5349295959903,-
chr12,103947659,103947726,HSP90B1,THP,A,29.2570550284062,+
chr1,76155449,76155538,ST6GALNAC3,THP,A,9.27212875576586,+
chr1,203840626,203840710,ZBED6|ZC3H11A,THP,A,9.27212875576586,+
chr1,154550061,154550146,UBE2Q1,THP,A,19.6712127996455,-
chr1,155949993,155950036,ARHGEF2,THP,A,9.27212875576586,-
chr10,125741880,125741934,EDRF1,THP,A,9.27212875576586,+
chr10,30959712,30959792,ZNF438,THP,A,9.27212875576586,-
chr11,47986931,47986995,PTPRJ,THP,A,9.27212875576586,+
chr12,105020964,105020981,ALDH1L2,THP,A,18.5321257763843,-
chr12,57373654,57373731,R3HDM2,THP,A,9.27212875576586,-
chr12,8941421,8941446,M6PR,THP,A,9.27212875576586,-
chr13,113485026,113485082,DCUN1D2,THP,A,9.27212875576586,-
chr15,58725460,58725526,ADAM10,THP,A,9.27212875576586,-
chr16,53092858,53092879,CHD9,THP,A,9.27212875576586,+
chr17,19952475,19952542,AKAP10,THP,A,9.27212875576586,-
chr17,28942462,28942485,PHF12,THP,A,9.27212875576586,-
chr19,38931573,38931614,MRPS12,THP,A,9.27212875576586,+
chr2,216139199,216139227,XRCC5,THP,A,9.27212875576586,+
chr20,38528375,38528467,RALGAPB,THP,A,9.27212875576586,+
chr20,45065833,45065870,STK4,THP,A,9.27212875576586,+
chr20,48780527,48780646,PREX1,THP,A,9.27212875576586,-
chr22,17769254,17769307,BID,THP,A,9.27212875576586,-
chr22,42517548,42517574,RRP7A,THP,A,9.27212875576586,-
chr3,185651572,185651678,IGF2BP2,THP,A,9.27212875576586,-
chr3,53286382,53286485,DCP1A,THP,A,9.27212875576586,-
chr4,73147527,73147599,ANKRD17,THP,A,9.27212875576586,-
chr5,169929652,169929680,DOCK2,THP,A,9.27212875576586,+
chr6,169571219,169571255,WDR27|AL031315.1,THP,A,9.27212875576586,-
chr16,2520063,2520162,AC093525.2|ATP6V0C,THP,A,400,+
chr3,18348430,18348443,SATB1,THP,A,25.9280075928758,-
chr1,145934064,145934187,LIX1L,THP,A,19.5678648422423,-
chr10,133410334,133410368,AL360181.3|MTG1,THP,A,13.8170814361135,+
chr10,32268563,32268605,EPC1,THP,A,13.8170814361135,-
chr12,50447554,50447593,LARP4,THP,A,13.8170814361135,+
chr18,76367760,76367836,ZNF516,THP,A,13.8170814361135,-
chr19,43737253,43737344,SMG9,THP,A,13.8170814361135,-
chr20,32392179,32392201,ASXL1,THP,A,13.8170814361135,+
chr22,17592493,17592595,ATP6V1E1,THP,A,13.8170814361135,-
chr1,156467427,156467469,MEF2D,THP,A,400,-
chr10,75526728,75526767,LRMDA,THP,A,25.824894259113,+
chr11,35157407,35157576,CD44,THP,A,18.330458404612,+
chr3,149941305,149941356,RNF13,THP,A,18.330458404612,+
chr5,37020821,37020858,NIPBL,THP,A,18.330458404612,+
chr5,39050106,39050180,RICTOR,THP,A,18.330458404612,-
chr3,183749662,183749725,YEATS2,THP,A,16.3278005105675,+
chr7,898462,898480,ADAP1,THP,A,16.3278005105675,-
chr1,35971176,35971211,AGO3,THP,A,13.5892188875049,+
chr1,43930634,43930651,ST3GAL3,THP,A,9.03198316404144,+
chr1,81860319,81860439,ADGRL2,THP,A,4.69000722037089,+
chr1,1514847,1514964,ATAD3A,THP,A,4.69000722037089,+
chr1,28696117,28696224,GMEB1,THP,A,4.69000722037089,+
chr1,151247132,151247230,PIP5K1A,THP,A,4.69000722037089,+
chr1,28378932,28379016,PHACTR4,THP,A,4.69000722037089,+
chr1,212172737,212172813,AL606468.1,THP,A,4.69000722037089,+
chr1,156213922,156213993,PMF1-BGLAP|PMF1,THP,A,4.69000722037089,+
chr1,36036696,36036767,AGO3,THP,A,4.69000722037089,+
chr1,230183312,230183378,GALNT2,THP,A,4.69000722037089,+
chr1,12367453,12367510,VPS13D,THP,A,4.69000722037089,+
chr1,51775443,51775498,OSBPL9,THP,A,4.69000722037089,+
chr1,167311890,167311923,POU2F1,THP,A,4.69000722037089,+
chr1,184734406,184734424,EDEM3,THP,A,9.03198316404144,-
chr1,45671749,45671764,GPBP1L1,THP,A,9.03198316404144,-
chr1,184734460,184734473,EDEM3,THP,A,9.03198316404144,-
chr1,37905337,37905453,INPP5B,THP,A,4.69000722037089,-
chr1,246057169,246057260,SMYD3,THP,A,4.69000722037089,-
chr1,173960257,173960348,RC3H1,THP,A,4.69000722037089,-
chr1,109027846,109027933,WDR47,THP,A,4.69000722037089,-
chr1,178018365,178018443,CRYZL2P-SEC16B|CRYZL2P,THP,A,4.69000722037089,-
chr1,205622489,205622562,ELK4,THP,A,4.69000722037089,-
chr1,200661233,200661304,DDX59,THP,A,4.69000722037089,-
chr1,1568785,1568841,SSU72,THP,A,4.69000722037089,-
chr1,156319677,156319724,CCT3,THP,A,4.69000722037089,-
chr1,223787767,223787813,TP53BP2,THP,A,4.69000722037089,-
chr1,205790335,205790360,SLC41A1,THP,A,4.69000722037089,-
chr10,76503844,76503932,LRMDA,THP,A,4.69000722037089,+
chr10,21575198,21575257,MLLT10,THP,A,4.69000722037089,+
chr10,103094906,103094983,NT5C2,THP,A,4.69000722037089,-
chr10,102055674,102055724,ARMH3,THP,A,4.69000722037089,-
chr10,73091201,73091240,P4HA1,THP,A,4.69000722037089,-
chr11,17337603,17337648,NUCB2,THP,A,9.03198316404144,+
chr11,9528402,9528493,ZNF143,THP,A,4.69000722037089,+
chr11,35218315,35218387,CD44,THP,A,4.69000722037089,+
chr11,113043382,113043433,NCAM1,THP,A,4.69000722037089,+
chr11,70285145,70285196,PPFIA1,THP,A,4.69000722037089,+
chr11,452223,452253,PTDSS2,THP,A,4.69000722037089,+
chr11,28090989,28091079,KIF18A,THP,A,4.69000722037089,-
chr11,9218327,9218397,DENND5A,THP,A,4.69000722037089,-
chr12,51056732,51056804,LETMD1,THP,A,13.5892188875049,+
chr12,49743238,49743311,TMBIM6,THP,A,9.03198316404144,+
chr12,70258473,70258627,CNOT2,THP,A,4.69000722037089,+
chr12,42440127,42440205,PPHLN1,THP,A,4.69000722037089,+
